SEL SHELLSEL cid   182667 id   15 ele DKT_CST  nodes  28193 28253 28194
SEL SHELLSEL cid   182668 id   15 ele DKT_CST  nodes  28194 28253 28254
SEL SHELLSEL cid   182669 id   15 ele DKT_CST  nodes  28194 28254 28195
SEL SHELLSEL cid   182670 id   15 ele DKT_CST  nodes  28195 28254 28255
SEL SHELLSEL cid   182671 id   15 ele DKT_CST  nodes  28195 28255 28196
SEL SHELLSEL cid   182672 id   15 ele DKT_CST  nodes  28196 28255 28256
SEL SHELLSEL cid   182673 id   15 ele DKT_CST  nodes  28196 28256 28197
SEL SHELLSEL cid   182674 id   15 ele DKT_CST  nodes  28198 28257 28258
SEL SHELLSEL cid   182675 id   15 ele DKT_CST  nodes  28198 28258 28199
SEL SHELLSEL cid   182676 id   15 ele DKT_CST  nodes  28201 28260 28261
SEL SHELLSEL cid   182677 id   15 ele DKT_CST  nodes  28201 28261 28202
SEL SHELLSEL cid   182678 id   15 ele DKT_CST  nodes  28202 28261 28262
SEL SHELLSEL cid   182679 id   15 ele DKT_CST  nodes  28202 28262 28203
SEL SHELLSEL cid   182680 id   15 ele DKT_CST  nodes  28206 28265 28266
SEL SHELLSEL cid   182681 id   15 ele DKT_CST  nodes  28206 28266 28207
SEL SHELLSEL cid   182682 id   15 ele DKT_CST  nodes  28208 28267 28268
SEL SHELLSEL cid   182683 id   15 ele DKT_CST  nodes  28208 28268 28209
SEL SHELLSEL cid   182684 id   15 ele DKT_CST  nodes  28210 28269 28270
