SEL BEAMSEL  cid   2186 id   12 nodes  8463 9702
SEL BEAMSEL  cid   2187 id   12 nodes  7686 10266
SEL BEAMSEL  cid   2188 id   12 nodes  8256 8757
SEL BEAMSEL  cid   2189 id   12 nodes  7206 9057
SEL BEAMSEL  cid   2190 id   12 nodes  9057 7585
SEL BEAMSEL  cid   2191 id   12 nodes  8641 7936
SEL BEAMSEL  cid   2192 id   12 nodes  10064 8326
SEL BEAMSEL  cid   2193 id   12 nodes  8326 7290
SEL BEAMSEL  cid   2194 id   12 nodes  9235 8617
SEL BEAMSEL  cid   2195 id   12 nodes  8617 7229
SEL BEAMSEL  cid   2196 id   12 nodes  9406 7500
SEL BEAMSEL  cid   2197 id   12 nodes  7633 8302
SEL BEAMSEL  cid   2198 id   12 nodes  7659 9582
SEL BEAMSEL  cid   2199 id   12 nodes  8145 10349
SEL BEAMSEL  cid   2200 id   12 nodes  10349 7535
SEL BEAMSEL  cid   2201 id   12 nodes  9122 8265
SEL BEAMSEL  cid   2202 id   12 nodes  9870 9051
SEL BEAMSEL  cid   2203 id   12 nodes  9051 9273
SEL BEAMSEL  cid   2204 id   12 nodes  7222 10111
SEL BEAMSEL  cid   2205 id   12 nodes  10111 7954
SEL BEAMSEL  cid   2206 id   12 nodes  8017 10107
SEL BEAMSEL  cid   2207 id   12 nodes  7205 10085
SEL BEAMSEL  cid   2208 id   12 nodes  8244 9307
SEL BEAMSEL  cid   2209 id   12 nodes  9307 10019
SEL BEAMSEL  cid   2210 id   12 nodes  7515 9780
SEL BEAMSEL  cid   2211 id   12 nodes  7789 9513
SEL BEAMSEL  cid   2212 id   12 nodes  9513 8786
SEL BEAMSEL  cid   2213 id   12 nodes  8333 8155
SEL BEAMSEL  cid   2214 id   12 nodes  8155 10103
SEL BEAMSEL  cid   2215 id   12 nodes  7409 8784
SEL BEAMSEL  cid   2216 id   12 nodes  9405 8443
SEL BEAMSEL  cid   2217 id   12 nodes  9770 9462
SEL BEAMSEL  cid   2218 id   12 nodes  9747 9703
SEL BEAMSEL  cid   2219 id   12 nodes  9703 8937
SEL BEAMSEL  cid   2220 id   12 nodes  8036 9856
SEL BEAMSEL  cid   2221 id   12 nodes  8136 7711
SEL BEAMSEL  cid   2222 id   12 nodes  7711 8094
SEL BEAMSEL  cid   2223 id   12 nodes  7311 7906
SEL BEAMSEL  cid   2224 id   12 nodes  7469 8849
SEL BEAMSEL  cid   2225 id   12 nodes  8849 7246
SEL BEAMSEL  cid   2226 id   12 nodes  9070 7153
SEL BEAMSEL  cid   2227 id   12 nodes  10060 8490
SEL BEAMSEL  cid   2228 id   12 nodes  8923 7593
SEL BEAMSEL  cid   2229 id   12 nodes  7593 8931
SEL BEAMSEL  cid   2230 id   12 nodes  9582 7311
SEL BEAMSEL  cid   2231 id   12 nodes  9369 8407
SEL BEAMSEL  cid   2232 id   12 nodes  8407 7410
SEL BEAMSEL  cid   2233 id   12 nodes  8443 8036
SEL BEAMSEL  cid   2234 id   12 nodes  8227 10278
SEL BEAMSEL  cid   2235 id   12 nodes  10278 9660
SEL BEAMSEL  cid   2236 id   12 nodes  7906 9770
SEL BEAMSEL  cid   2237 id   12 nodes  9953 8443
SEL BEAMSEL  cid   2238 id   12 nodes  10266 8790
SEL BEAMSEL  cid   2239 id   12 nodes  8891 7307
SEL BEAMSEL  cid   2240 id   12 nodes  10079 7722
SEL BEAMSEL  cid   2241 id   12 nodes  7722 10004
SEL BEAMSEL  cid   2242 id   12 nodes  9247 7686
SEL BEAMSEL  cid   2243 id   12 nodes  7190 7407
SEL BEAMSEL  cid   2244 id   12 nodes  7407 9002
SEL BEAMSEL  cid   2245 id   12 nodes  7374 7728
SEL BEAMSEL  cid   2246 id   12 nodes  9770 7565
SEL BEAMSEL  cid   2247 id   12 nodes  9953 8891
sel group  beam-struts-d-2 range id 12
